URL,Page Type,City,Area,Service,Primary Intent,Index Status,Canonical,Sitemap,Action,Reason
https://fiixup.in/bangalore/whitefield/bike-jumpstart-near-me,Locality Service,bangalore,whitefield,bike-jumpstart-near-me,bike jumpstart near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/bike-jumpstart-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/bike-mechanic-near-me,Locality Service,bangalore,whitefield,bike-mechanic-near-me,bike mechanic near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/bike-mechanic-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/bike-towing-near-me,Locality Service,bangalore,whitefield,bike-towing-near-me,bike towing near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/bike-towing-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/car-breakdown-service-near-me,Locality Service,bangalore,whitefield,car-breakdown-service-near-me,car breakdown service near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/car-breakdown-service-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/car-garage-near-me,Locality Service,bangalore,whitefield,car-garage-near-me,car garage near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/car-garage-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/car-jumpstart-near-me,Locality Service,bangalore,whitefield,car-jumpstart-near-me,car jumpstart near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/car-jumpstart-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/car-mechanic-near-me,Locality Service,bangalore,whitefield,car-mechanic-near-me,car mechanic near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/car-mechanic-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/car-towing-near-me,Locality Service,bangalore,whitefield,car-towing-near-me,car towing near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/car-towing-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/mechanic-near-me,Locality Service,bangalore,whitefield,mechanic-near-me,mechanic near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/mechanic-near-me,Yes,KEEP,
https://fiixup.in/bangalore/whitefield/puncture-repair-near-me,Locality Service,bangalore,whitefield,puncture-repair-near-me,puncture repair near me in whitefield,"index,follow",https://fiixup.in/bangalore/whitefield/puncture-repair-near-me,Yes,KEEP,
https://fiixup.in/blog,Blog Index,,,,Blog Index,"index,follow",https://fiixup.in/blog,Yes,KEEP,"Static/framework route, not seo_pages-backed"
https://fiixup.in/blog//car-jumpstart-cost-in-major-cities,Blog,,,,How Much Does a Car Jumpstart Cost in India? (2026 Price & S,"index,follow",https://fiixup.in/blog//car-jumpstart-cost-in-major-cities,Yes,FIX,Malformed URL/canonical contains a double slash (stale duplicate row)
https://fiixup.in/blog/24-7-roadside-assistance-what-counts-as-emergency,Blog,,,,24/7 Roadside Assistance: What Actually Counts as an Emergen,"index,follow",https://fiixup.in/blog/24-7-roadside-assistance-what-counts-as-emergency,Yes,KEEP,
https://fiixup.in/blog/bike-maintenance-tips-avoid-costly-repairs-2026-checklist,Blog,,,,11 Bike Maintenance Tips to Avoid Costly Repairs (2026),"index,follow",https://fiixup.in/blog/bike-maintenance-tips-avoid-costly-repairs-2026-checklist,Yes,KEEP,
https://fiixup.in/blog/bike-puncture-repair-hyderabad-tube-vs-tubeless,Blog,,,,"Bike Puncture Repair: Tube vs Tubeless, What Voids a Plug","index,follow",https://fiixup.in/blog/bike-puncture-repair-hyderabad-tube-vs-tubeless,Yes,KEEP,
https://fiixup.in/blog/bike-service-intervals-india,Blog,,,,How Often Should You Service Your Bike in India? (2026 Guide,"index,follow",https://fiixup.in/blog/bike-service-intervals-india,Yes,KEEP,
https://fiixup.in/blog/car-ac-not-cooling-causes-solutions,Blog,,,,Car AC Not Cooling? 8 Causes & Solutions for Indian Cars | F,"index,follow",https://fiixup.in/blog/car-ac-not-cooling-causes-solutions,Yes,KEEP,
https://fiixup.in/blog/car-brake-warning-signs-dont-ignore,Blog,,,,5 Car Brake Warning Signs You Shouldn't Ignore | Fiixup,"index,follow",https://fiixup.in/blog/car-brake-warning-signs-dont-ignore,Yes,KEEP,
https://fiixup.in/blog/car-jumpstart-cost-in-major-cities,Blog,,,,Car Jump start Cost in India (2026 Price & Service Guide),"index,follow",https://fiixup.in/blog/car-jumpstart-cost-in-major-cities,Yes,KEEP,
https://fiixup.in/blog/car-towing-vs-roadside-repair-when-to-tow,Blog,,,,Car Towing vs Roadside Repair: When You Actually Need a Tow,"index,follow",https://fiixup.in/blog/car-towing-vs-roadside-repair-when-to-tow,Yes,KEEP,
https://fiixup.in/blog/doorstep-car-service-vs-garage,Blog,,,,Doorstep Car Service vs Garage: The Honest Comparison,"index,follow",https://fiixup.in/blog/doorstep-car-service-vs-garage,Yes,KEEP,
https://fiixup.in/blog/ethanol-fuel-impact-on-bikes-in-india,Blog,,,,"E85 Fuel Looks Cheap, But Is India Ready for the Real Cost?","index,follow",https://fiixup.in/blog/ethanol-fuel-impact-on-bikes-in-india,Yes,KEEP,
https://fiixup.in/blog/getting-car-ready-before-mumbai-monsoon,Blog,,,,Monsoon Car Care Mumbai: Pre-Monsoon Vehicle Checklist | Fii,"index,follow",https://fiixup.in/blog/getting-car-ready-before-mumbai-monsoon,Yes,KEEP,
https://fiixup.in/blog/how-to-handle-flat-tyre-hsr-layout,Blog,,,,Flat Tyre in HSR Layout? What To Do Before You Call,"index,follow",https://fiixup.in/blog/how-to-handle-flat-tyre-hsr-layout,Yes,KEEP,
https://fiixup.in/blog/how-to-jump-start-car-safely,Blog,,,,How to Jump Start a Car Safely | Step-by-Step Guide,"index,follow",https://fiixup.in/blog/how-to-jump-start-car-safely,Yes,KEEP,
https://fiixup.in/blog/royal-enfield-service-bangalore,Blog,,,,Royal Enfield Service in Bangalore - Intervals & Real Costs,"index,follow",https://fiixup.in/blog/royal-enfield-service-bangalore,Yes,KEEP,
https://fiixup.in/blog/why-bike-battery-dies-often-india,Blog,,,,Bike Battery Dying Every Few Months? Here's Actually Why,"index,follow",https://fiixup.in/blog/why-bike-battery-dies-often-india,Yes,KEEP,
https://fiixup.in/brands,Utility,,,,Utility,unknown,https://fiixup.in/brands,No,KEEP,"Static/framework route, not seo_pages-backed"
https://fiixup.in/chennai,City Hub,chennai,,,in chennai,"index,follow",https://fiixup.in/chennai,Yes,KEEP,
https://fiixup.in/chennai/adyar,Locality Hub,chennai,adyar,,in adyar,"index,follow",https://fiixup.in/chennai/adyar,Yes,KEEP,
https://fiixup.in/chennai/adyar/car-mechanic-near-me,Locality Service,chennai,adyar,car-mechanic-near-me,car mechanic near me in adyar,"index,follow",https://fiixup.in/chennai/adyar/car-mechanic-near-me,Yes,KEEP,
https://fiixup.in/chennai/anna-nagar,Locality Hub,chennai,anna-nagar,,in anna nagar,"index,follow",https://fiixup.in/chennai/anna-nagar,Yes,KEEP,
https://fiixup.in/chennai/besant-nagar,Locality Hub,chennai,besant-nagar,,in besant nagar,"index,follow",https://fiixup.in/chennai/besant-nagar,Yes,KEEP,
https://fiixup.in/chennai/car-jump-start-near-me,Locality Service,chennai,,car-jump-start-near-me,car jump start near me in chennai,"index,follow",https://fiixup.in/chennai/car-jump-start-near-me,Yes,KEEP,
https://fiixup.in/chennai/car-mechanic-near-me,Locality Service,chennai,,car-mechanic-near-me,car mechanic near me in chennai,"index,follow",https://fiixup.in/chennai/car-mechanic-near-me,Yes,KEEP,
https://fiixup.in/chennai/car-towing-near-me,Locality Service,chennai,,car-towing-near-me,car towing near me in chennai,"index,follow",https://fiixup.in/chennai/car-towing-near-me,Yes,KEEP,
https://fiixup.in/chennai/mechanic-near-me,Locality Service,chennai,,mechanic-near-me,mechanic near me in chennai,"index,follow",https://fiixup.in/chennai/mechanic-near-me,Yes,KEEP,
https://fiixup.in/chennai/mylapore,Locality Hub,chennai,mylapore,,in mylapore,"index,follow",https://fiixup.in/chennai/mylapore,Yes,KEEP,
https://fiixup.in/chennai/omr,Locality Hub,chennai,omr,,in omr,"index,follow",https://fiixup.in/chennai/omr,Yes,KEEP,
https://fiixup.in/chennai/omr/car-mechanic-near-me,Locality Service,chennai,omr,car-mechanic-near-me,car mechanic near me in omr,"index,follow",https://fiixup.in/chennai/omr/car-mechanic-near-me,Yes,KEEP,
https://fiixup.in/chennai/perungudi,Locality Hub,chennai,perungudi,,in perungudi,"index,follow",https://fiixup.in/chennai/perungudi,Yes,KEEP,
https://fiixup.in/chennai/porur,Locality Hub,chennai,porur,,in porur,"index,follow",https://fiixup.in/chennai/porur,Yes,KEEP,
https://fiixup.in/chennai/services/battery,City Service Category,chennai,,battery,in chennai,"index,follow",https://fiixup.in/chennai/services/battery,Yes,KEEP,Category hub — verify underlying location_services rows are non-empty before treating as KEEP
https://fiixup.in/chennai/services/bike,City Service Category,chennai,,bike,in chennai,"index,follow",https://fiixup.in/chennai/services/bike,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/chennai/services/car,City Service Category,chennai,,car,in chennai,"index,follow",https://fiixup.in/chennai/services/car,Yes,KEEP,Category hub — verify underlying location_services rows are non-empty before treating as KEEP
https://fiixup.in/chennai/services/mechanic,City Service Category,chennai,,mechanic,in chennai,"index,follow",https://fiixup.in/chennai/services/mechanic,Yes,KEEP,Category hub — verify underlying location_services rows are non-empty before treating as KEEP
https://fiixup.in/chennai/services/puncture,City Service Category,chennai,,puncture,in chennai,"index,follow",https://fiixup.in/chennai/services/puncture,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/chennai/services/roadside,City Service Category,chennai,,roadside,in chennai,"index,follow",https://fiixup.in/chennai/services/roadside,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/chennai/services/towing,City Service Category,chennai,,towing,in chennai,"index,follow",https://fiixup.in/chennai/services/towing,Yes,KEEP,Category hub — verify underlying location_services rows are non-empty before treating as KEEP
https://fiixup.in/chennai/sholinganallur,Locality Hub,chennai,sholinganallur,,in sholinganallur,"index,follow",https://fiixup.in/chennai/sholinganallur,Yes,KEEP,
https://fiixup.in/chennai/t-nagar,Locality Hub,chennai,t-nagar,,in t nagar,"index,follow",https://fiixup.in/chennai/t-nagar,Yes,KEEP,
https://fiixup.in/chennai/tambaram,Locality Hub,chennai,tambaram,,in tambaram,"index,follow",https://fiixup.in/chennai/tambaram,Yes,KEEP,
https://fiixup.in/chennai/thiruvanmiyur,Locality Hub,chennai,thiruvanmiyur,,in thiruvanmiyur,"index,follow",https://fiixup.in/chennai/thiruvanmiyur,Yes,KEEP,
https://fiixup.in/chennai/velachery,Locality Hub,chennai,velachery,,in velachery,"index,follow",https://fiixup.in/chennai/velachery,Yes,KEEP,
https://fiixup.in/contact,Utility,,,,Utility,"index,follow",https://fiixup.in/contact,Yes,KEEP,"Static/framework route, not seo_pages-backed"
https://fiixup.in/faq,Utility,,,,Utility,"index,follow",https://fiixup.in/faq,Yes,KEEP,"Static/framework route, not seo_pages-backed"
https://fiixup.in/gallery,Utility,,,,Utility,"index,follow",https://fiixup.in/gallery,Yes,KEEP,"Static/framework route, not seo_pages-backed"
https://fiixup.in/hyderabad,City Hub,hyderabad,,,in hyderabad,"index,follow",https://fiixup.in/hyderabad,Yes,KEEP,
https://fiixup.in/hyderabad/banjara-hills,Locality Hub,hyderabad,banjara-hills,,in banjara hills,"index,follow",https://fiixup.in/hyderabad/banjara-hills,Yes,KEEP,
https://fiixup.in/hyderabad/gachibowli,Locality Hub,hyderabad,gachibowli,,in gachibowli,"index,follow",https://fiixup.in/hyderabad/gachibowli,Yes,KEEP,
https://fiixup.in/hyderabad/hitech-city,Locality Hub,hyderabad,hitech-city,,in hitech city,"index,follow",https://fiixup.in/hyderabad/hitech-city,Yes,KEEP,
https://fiixup.in/hyderabad/kondapur,Locality Hub,hyderabad,kondapur,,in kondapur,"index,follow",https://fiixup.in/hyderabad/kondapur,Yes,KEEP,
https://fiixup.in/hyderabad/madhapur,Locality Hub,hyderabad,madhapur,,in madhapur,"index,follow",https://fiixup.in/hyderabad/madhapur,Yes,KEEP,
https://fiixup.in/hyderabad/services/battery,City Service Category,hyderabad,,battery,in hyderabad,"index,follow",https://fiixup.in/hyderabad/services/battery,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/hyderabad/services/bike,City Service Category,hyderabad,,bike,in hyderabad,"index,follow",https://fiixup.in/hyderabad/services/bike,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/hyderabad/services/car,City Service Category,hyderabad,,car,in hyderabad,"index,follow",https://fiixup.in/hyderabad/services/car,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/hyderabad/services/mechanic,City Service Category,hyderabad,,mechanic,in hyderabad,"index,follow",https://fiixup.in/hyderabad/services/mechanic,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/hyderabad/services/puncture,City Service Category,hyderabad,,puncture,in hyderabad,"index,follow",https://fiixup.in/hyderabad/services/puncture,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/hyderabad/services/roadside,City Service Category,hyderabad,,roadside,in hyderabad,"index,follow",https://fiixup.in/hyderabad/services/roadside,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/hyderabad/services/towing,City Service Category,hyderabad,,towing,in hyderabad,"index,follow",https://fiixup.in/hyderabad/services/towing,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai,City Hub,mumbai,,,in mumbai,"index,follow",https://fiixup.in/mumbai,Yes,KEEP,
https://fiixup.in/mumbai/andheri,Locality Hub,mumbai,andheri,,in andheri,"index,follow",https://fiixup.in/mumbai/andheri,Yes,KEEP,
https://fiixup.in/mumbai/bandra,Locality Hub,mumbai,bandra,,in bandra,"index,follow",https://fiixup.in/mumbai/bandra,Yes,KEEP,
https://fiixup.in/mumbai/navi-mumbai,Locality Hub,mumbai,navi-mumbai,,in navi mumbai,"index,follow",https://fiixup.in/mumbai/navi-mumbai,Yes,KEEP,
https://fiixup.in/mumbai/powai,Locality Hub,mumbai,powai,,in powai,"index,follow",https://fiixup.in/mumbai/powai,Yes,KEEP,
https://fiixup.in/mumbai/services/battery,City Service Category,mumbai,,battery,in mumbai,"index,follow",https://fiixup.in/mumbai/services/battery,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai/services/bike,City Service Category,mumbai,,bike,in mumbai,"index,follow",https://fiixup.in/mumbai/services/bike,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai/services/car,City Service Category,mumbai,,car,in mumbai,"index,follow",https://fiixup.in/mumbai/services/car,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai/services/mechanic,City Service Category,mumbai,,mechanic,in mumbai,"index,follow",https://fiixup.in/mumbai/services/mechanic,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai/services/puncture,City Service Category,mumbai,,puncture,in mumbai,"index,follow",https://fiixup.in/mumbai/services/puncture,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai/services/roadside,City Service Category,mumbai,,roadside,in mumbai,"index,follow",https://fiixup.in/mumbai/services/roadside,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai/services/towing,City Service Category,mumbai,,towing,in mumbai,"index,follow",https://fiixup.in/mumbai/services/towing,Yes,NOINDEX,Zero location_services rows for this city+category — page renders 'being set up' placeholder with no real content (Phase 21)
https://fiixup.in/mumbai/thane,Locality Hub,mumbai,thane,,in thane,"index,follow",https://fiixup.in/mumbai/thane,Yes,KEEP,
https://fiixup.in/privacy-policy,Utility,,,,Utility,unknown,https://fiixup.in/privacy-policy,No,KEEP,"Static/framework route, not seo_pages-backed"
https://fiixup.in/services,Global Service Hub,,,,Global Service Hub,"index,follow",https://fiixup.in/services,Yes,KEEP,"Static/framework route, not seo_pages-backed"
https://fiixup.in/terms-and-conditions,Utility,,,,Utility,unknown,https://fiixup.in/terms-and-conditions,No,KEEP,"Static/framework route, not seo_pages-backed"
